,0,1,2,3,4,5,6,7,8
25,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
26,0.311394466371,-0.563690279898,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,1.21496689214,-0.770164189643,-0.409205600226
27,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,0.10186974858
28,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
29,-0.361399417175,-0.873632675284,-0.916714305538,-0.100586323354,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
30,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.618596705475,-0.751658336116,-0.770164189643,-0.409205600226
31,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
32,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
33,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.473844518758,-0.409205600226
34,-0.025002475402,-0.873632675284,-0.277246667425,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
35,-1.37059024249,-0.253747884511,-0.277246667425,-0.428971084893,-0.69034512703,-0.876732924676,1.21496689214,-0.473844518758,-0.409205600226
36,-1.37059024249,-0.873632675284,-0.596980486482,-0.757355846432,-0.69034512703,-0.618596705475,0.0349917551875,-0.473844518758,-0.409205600226
37,-1.37059024249,-0.873632675284,0.0424871516314,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
38,-0.025002475402,-0.253747884511,-0.916714305538,-0.428971084893,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
39,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.360460486273,-0.358333290464,-0.770164189643,-0.409205600226
40,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.264927727445,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
41,-1.03419330072,-0.563690279898,-0.596980486482,-0.757355846432,-1.11576252662,-0.876732924676,1.21496689214,-0.770164189643,-0.409205600226
42,-0.361399417175,-0.873632675284,-0.916714305538,-0.428971084893,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
43,-0.025002475402,-0.563690279898,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
44,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.618596705475,1.21496689214,-0.770164189643,-0.409205600226
45,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
46,-1.03419330072,-0.873632675284,-0.916714305538,-0.428971084893,-0.264927727445,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
47,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
48,-0.697796358948,-0.873632675284,-0.916714305538,-0.428971084893,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
49,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
50,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
51,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
52,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
53,-1.03419330072,-0.873632675284,-0.916714305538,-0.428971084893,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
54,-0.025002475402,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
55,-0.361399417175,-0.873632675284,-0.596980486482,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
56,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.177524847873,-0.409205600226
57,-1.37059024249,-0.253747884511,-0.916714305538,-0.428971084893,-0.69034512703,-0.618596705475,0.428316800839,-0.177524847873,0.10186974858
58,-0.697796358948,-0.253747884511,-0.596980486482,-0.757355846432,-0.69034512703,-0.360460486273,-0.358333290464,-0.770164189643,-0.409205600226
59,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,0.155811952131,-1.14498338177,-0.770164189643,-0.409205600226
60,0.984188349917,-0.253747884511,-0.277246667425,-0.757355846432,-0.69034512703,-0.618596705475,-0.358333290464,-0.473844518758,-0.409205600226
61,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,0.160489672141,-0.360460486273,-1.14498338177,-0.770164189643,-0.409205600226
62,-0.697796358948,-0.563690279898,-0.916714305538,-0.757355846432,-0.69034512703,-0.618596705475,-0.358333290464,-0.770164189643,-0.409205600226
63,-1.37059024249,-0.873632675284,-0.596980486482,-0.428971084893,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
64,-0.361399417175,-0.563690279898,-0.916714305538,-0.757355846432,-0.69034512703,-0.618596705475,-0.358333290464,-0.770164189643,-0.409205600226
65,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
66,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
67,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,2.71299406966,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
68,-0.025002475402,-0.873632675284,-0.277246667425,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
69,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
70,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.473844518758,-0.409205600226
71,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.264927727445,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
72,-0.025002475402,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.618596705475,-0.358333290464,-0.177524847873,-0.409205600226
73,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
74,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
75,-0.361399417175,-0.873632675284,-0.596980486482,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
76,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
77,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
78,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,0.155811952131,-1.14498338177,-0.770164189643,-0.409205600226
79,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
80,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.264927727445,-0.618596705475,-0.751658336116,-0.770164189643,-0.409205600226
81,-0.697796358948,-0.873632675284,-0.916714305538,-0.100586323354,1.86215927048,-0.876732924676,0.428316800839,1.30407350655,-0.409205600226
82,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
83,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.360460486273,-1.14498338177,-0.770164189643,-0.409205600226
84,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
85,-1.37059024249,-0.563690279898,-0.596980486482,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
86,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
87,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.473844518758,-0.409205600226
88,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
89,-1.37059024249,-0.873632675284,-0.916714305538,-0.428971084893,-1.11576252662,-0.360460486273,-1.14498338177,-0.770164189643,2.65724649261
90,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.618596705475,-0.358333290464,-0.473844518758,-0.409205600226
91,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
92,-1.37059024249,-0.873632675284,-0.916714305538,-0.428971084893,-1.11576252662,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
93,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
94,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
95,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
96,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
97,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
98,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
99,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
100,0.311394466371,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
101,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
102,-1.37059024249,-0.563690279898,-0.277246667425,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
103,-0.025002475402,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
104,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
105,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
106,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
107,0.984188349917,0.0561945108753,0.0424871516314,0.556183199724,0.160489672141,0.672084390534,1.21496689214,1.30407350655,0.10186974858
108,-0.025002475402,-0.873632675284,-0.916714305538,0.227798438185,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
109,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
110,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
111,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
112,-0.025002475402,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
113,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
114,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
115,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
116,-0.025002475402,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
117,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
118,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
119,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
120,0.311394466371,-0.873632675284,-0.277246667425,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
121,-1.37059024249,-0.873632675284,-0.916714305538,-0.428971084893,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
122,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
123,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
124,0.984188349917,0.0561945108753,0.681954789744,-0.100586323354,-0.264927727445,-0.876732924676,0.0349917551875,-0.177524847873,-0.409205600226
125,-0.697796358948,-0.253747884511,-0.596980486482,-0.757355846432,-0.264927727445,-0.876732924676,-0.358333290464,0.711434164783,-0.409205600226
126,-0.025002475402,-0.873632675284,-0.277246667425,-0.100586323354,-0.69034512703,-0.618596705475,-0.751658336116,-0.177524847873,-0.409205600226
127,-0.697796358948,-0.873632675284,-0.916714305538,-0.100586323354,-1.11576252662,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
128,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
129,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,0.155811952131,0.428316800839,-0.770164189643,-0.409205600226
130,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
131,-0.025002475402,-0.873632675284,-0.916714305538,-0.428971084893,-0.69034512703,-0.618596705475,-0.358333290464,-0.770164189643,-0.409205600226
132,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,0.711434164783,-0.409205600226
133,-1.37059024249,-0.563690279898,-0.596980486482,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
134,0.311394466371,-0.253747884511,-0.277246667425,0.556183199724,-0.264927727445,1.44649304814,-0.358333290464,0.415114493898,0.612945097386
135,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
136,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
137,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
138,-0.025002475402,0.986021697035,1.0016886088,-0.757355846432,0.585907071727,0.930220609736,-0.358333290464,0.118794823013,-0.409205600226
139,-0.025002475402,-0.873632675284,0.0424871516314,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.473844518758,-0.409205600226
140,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
141,-0.025002475402,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
142,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.473844518758,-0.409205600226
143,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
144,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
145,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
146,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
147,-1.03419330072,-0.873632675284,-0.916714305538,-0.428971084893,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
148,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.264927727445,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
149,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
150,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
151,-0.025002475402,-0.253747884511,0.0424871516314,-0.100586323354,0.160489672141,0.155811952131,0.0349917551875,1.00775383567,-0.409205600226
152,0.984188349917,-0.563690279898,-0.916714305538,-0.757355846432,0.585907071727,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
153,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
154,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
155,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
156,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
157,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,0.155811952131,0.428316800839,-0.770164189643,-0.409205600226
158,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.264927727445,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
159,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
160,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
161,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
162,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,0.585907071727,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
163,-0.361399417175,0.0561945108753,0.0424871516314,0.227798438185,1.01132447131,0.155811952131,1.21496689214,-0.177524847873,-0.409205600226
164,-0.697796358948,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
165,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
166,-0.697796358948,-0.563690279898,-0.596980486482,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.177524847873,-0.409205600226
167,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
168,-0.025002475402,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,0.10186974858
169,-0.025002475402,-0.563690279898,-0.596980486482,-0.428971084893,-0.69034512703,-0.876732924676,-0.751658336116,-0.473844518758,-0.409205600226
170,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
171,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
172,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
173,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
174,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
175,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
176,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
177,-0.025002475402,-0.563690279898,-0.596980486482,-0.428971084893,-0.264927727445,-0.876732924676,-1.14498338177,-0.177524847873,-0.409205600226
178,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-1.11576252662,-0.876732924676,-1.14498338177,-0.177524847873,-0.409205600226
179,-0.025002475402,-0.873632675284,-0.916714305538,-0.100586323354,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
180,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
181,-0.697796358948,0.0561945108753,0.362220970688,-0.100586323354,1.4367418709,-0.360460486273,0.0349917551875,0.711434164783,-0.409205600226
182,-1.37059024249,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
183,-0.361399417175,-0.873632675284,-0.916714305538,-0.757355846432,-0.264927727445,-0.876732924676,-0.751658336116,-0.473844518758,-0.409205600226
184,-0.697796358948,-0.563690279898,-0.596980486482,-0.757355846432,0.160489672141,-0.360460486273,-0.751658336116,-0.770164189643,-0.409205600226
185,-0.361399417175,0.0561945108753,0.0424871516314,-0.428971084893,-0.69034512703,-0.360460486273,-0.751658336116,-0.770164189643,-0.409205600226
186,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.358333290464,-0.770164189643,-0.409205600226
187,-1.03419330072,-0.873632675284,-0.916714305538,-0.757355846432,-0.69034512703,-0.876732924676,-0.751658336116,-0.770164189643,-0.409205600226
188,-1.37059024249,-0.873632675284,-0.277246667425,-0.757355846432,-0.69034512703,-0.876732924676,-1.14498338177,-0.770164189643,-0.409205600226
